sid,score_year,score_band,audio_file,audio_year,audio_band,segmentation_year,segmentation_band
28671,2013.0,concert,,,,2013.0,concert
30097,2013.0,concert,,,,2013.0,concert
31182,2013.0,concert,,,,2013.0,concert
35993,2013.0,concert,,,,2013.0,concert
36507,2013.0,symphonic,,,,2013.0,symphonic
38490,2013.0,symphonic,,,,2013.0,symphonic
38778,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38778/38778.mp3,2014.0,concert,,
38783,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38783/38783.mp3,2014.0,concert,,
38786,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38786/38786.mp3,2014.0,concert,,
38791,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38791/38791.mp3,2014.0,symphonic,,
38793,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38793/38793.mp3,2014.0,symphonic,,
38798,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38798/38798.mp3,2014.0,symphonic,,
38812,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38812/38812.mp3,2014.0,concert,,
38814,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38814/38814.mp3,2014.0,symphonic,,
38817,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38817/38817.mp3,2014.0,symphonic,,
38818,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38818/38818.mp3,2014.0,symphonic,,
38825,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38825/38825.mp3,2014.0,symphonic,,
38826,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38826/38826.mp3,2014.0,symphonic,,
38828,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38828/38828.mp3,2014.0,symphonic,,
38833,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38833/38833.mp3,2014.0,concert,,
38835,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38835/38835.mp3,2014.0,symphonic,,
38837,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38837/38837.mp3,2014.0,symphonic,,
38842,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38842/38842.mp3,2014.0,symphonic,,
38853,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38853/38853.mp3,2014.0,symphonic,,
38855,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38855/38855.mp3,2014.0,symphonic,,
38859,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38859/38859.mp3,2014.0,symphonic,,
38867,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38867/38867.mp3,2014.0,symphonic,,
38874,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38874/38874.mp3,2014.0,symphonic,,
38875,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38875/38875.mp3,2014.0,concert,,
38878,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38878/38878.mp3,2014.0,symphonic,,
38881,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38881/38881.mp3,2014.0,symphonic,,
38883,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38883/38883.mp3,2014.0,symphonic,,
38884,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38884/38884.mp3,2014.0,symphonic,,
38885,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38885/38885.mp3,2014.0,concert,,
38887,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38887/38887.mp3,2014.0,symphonic,,
38888,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38888/38888.mp3,2014.0,symphonic,,
38890,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38890/38890.mp3,2014.0,symphonic,,
38892,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38892/38892.mp3,2014.0,concert,,
38894,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38894/38894.mp3,2014.0,symphonic,,
38895,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38895/38895.mp3,2014.0,symphonic,,
38896,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38896/38896.mp3,2014.0,concert,,
38897,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38897/38897.mp3,2014.0,symphonic,,
38898,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38898/38898.mp3,2014.0,symphonic,,
38901,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38901/38901.mp3,2014.0,concert,,
38903,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38903/38903.mp3,2014.0,symphonic,,
38904,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38904/38904.mp3,2014.0,symphonic,,
38918,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38918/38918.mp3,2014.0,symphonic,,
38921,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38921/38921.mp3,2014.0,symphonic,,
38925,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38925/38925.mp3,2014.0,concert,,
38933,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38933/38933.mp3,2014.0,concert,,
38934,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38934/38934.mp3,2014.0,concert,,
38938,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38938/38938.mp3,2014.0,symphonic,,
38946,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38946/38946.mp3,2014.0,symphonic,,
38947,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38947/38947.mp3,2014.0,symphonic,,
38950,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38950/38950.mp3,2014.0,symphonic,,
38951,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38951/38951.mp3,2014.0,symphonic,,
38955,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38955/38955.mp3,2014.0,concert,,
38956,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38956/38956.mp3,2014.0,concert,,
38958,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38958/38958.mp3,2014.0,symphonic,,
38960,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38960/38960.mp3,2014.0,symphonic,,
38964,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38964/38964.mp3,2014.0,symphonic,,
38967,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38967/38967.mp3,2014.0,concert,,
38968,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38968/38968.mp3,2014.0,concert,,
38970,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38970/38970.mp3,2014.0,symphonic,,
38978,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38978/38978.mp3,2014.0,symphonic,,
38979,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38979/38979.mp3,2014.0,concert,,
38983,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38983/38983.mp3,2014.0,symphonic,,
38985,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38985/38985.mp3,2014.0,concert,,
38989,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38989/38989.mp3,2014.0,symphonic,,
38990,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38990/38990.mp3,2014.0,symphonic,,
38991,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/38991/38991.mp3,2014.0,concert,,
38992,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/38992/38992.mp3,2014.0,symphonic,,
39000,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39000/39000.mp3,2014.0,concert,,
39027,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39027/39027.mp3,2014.0,symphonic,,
39028,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39028/39028.mp3,2014.0,concert,,
39030,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39030/39030.mp3,2014.0,symphonic,,
39039,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39039/39039.mp3,2014.0,symphonic,,
39040,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39040/39040.mp3,2014.0,symphonic,,
39054,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39054/39054.mp3,2014.0,symphonic,,
39055,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39055/39055.mp3,2014.0,symphonic,,
39059,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39059/39059.mp3,2014.0,symphonic,,
39061,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39061/39061.mp3,2014.0,symphonic,,
39062,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39062/39062.mp3,2014.0,symphonic,,
39064,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39064/39064.mp3,2014.0,symphonic,,
39068,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39068/39068.mp3,2014.0,symphonic,,
39069,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39069/39069.mp3,2014.0,concert,,
39071,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39071/39071.mp3,2014.0,symphonic,,
39074,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39074/39074.mp3,2014.0,symphonic,,
39077,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39077/39077.mp3,2014.0,concert,,
39079,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39079/39079.mp3,2014.0,concert,,
39081,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39081/39081.mp3,2014.0,symphonic,,
39084,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39084/39084.mp3,2014.0,symphonic,,
39086,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39086/39086.mp3,2014.0,symphonic,,
39089,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39089/39089.mp3,2014.0,symphonic,,
39092,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39092/39092.mp3,2014.0,symphonic,,
39097,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39097/39097.mp3,2014.0,symphonic,,
39101,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39101/39101.mp3,2014.0,symphonic,,
39104,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39104/39104.mp3,2014.0,symphonic,,
39122,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39122/39122.mp3,2014.0,symphonic,,
39124,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39124/39124.mp3,2014.0,symphonic,,
39142,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39142/39142.mp3,2014.0,symphonic,,
39147,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39147/39147.mp3,2014.0,symphonic,,
39176,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39176/39176.mp3,2014.0,symphonic,,
39181,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39181/39181.mp3,2014.0,symphonic,,
39187,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39187/39187.mp3,2014.0,concert,,
39189,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39189/39189.mp3,2014.0,concert,,
39190,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39190/39190.mp3,2014.0,symphonic,,
39193,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39193/39193.mp3,2014.0,symphonic,,
39194,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39194/39194.mp3,2014.0,symphonic,,
39199,2014.0,symphonic,,,,,
39206,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39206/39206.mp3,2014.0,concert,,
39209,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39209/39209.mp3,2014.0,symphonic,,
39212,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39212/39212.mp3,2014.0,symphonic,,
39214,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39214/39214.mp3,2014.0,concert,,
39222,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39222/39222.mp3,2014.0,concert,,
39223,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39223/39223.mp3,2014.0,symphonic,,
39228,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39228/39228.mp3,2014.0,concert,,
39229,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39229/39229.mp3,2014.0,symphonic,,
39231,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39231/39231.mp3,2014.0,symphonic,,
39233,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39233/39233.mp3,2014.0,symphonic,,
39234,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39234/39234.mp3,2014.0,concert,,
39243,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39243/39243.mp3,2014.0,symphonic,,
39249,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39249/39249.mp3,2014.0,concert,,
39251,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39251/39251.mp3,2014.0,symphonic,,
39252,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39252/39252.mp3,2014.0,concert,,
39264,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39264/39264.mp3,2014.0,symphonic,,
39274,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39274/39274.mp3,2014.0,symphonic,,
39277,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39277/39277.mp3,2014.0,symphonic,,
39278,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39278/39278.mp3,2014.0,symphonic,,
39285,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39285/39285.mp3,2014.0,concert,,
39287,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39287/39287.mp3,2014.0,symphonic,,
39310,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39310/39310.mp3,2014.0,symphonic,,
39322,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39322/39322.mp3,2014.0,symphonic,,
39333,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39333/39333.mp3,2014.0,symphonic,,
39334,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39334/39334.mp3,2014.0,symphonic,,
39335,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39335/39335.mp3,2014.0,symphonic,,
39352,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39352/39352.mp3,2014.0,symphonic,,
39353,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39353/39353.mp3,2014.0,symphonic,,
39355,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39355/39355.mp3,2014.0,concert,,
39357,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39357/39357.mp3,2014.0,symphonic,,
39361,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39361/39361.mp3,2014.0,symphonic,,
39362,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39362/39362.mp3,2014.0,symphonic,,
39402,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39402/39402.mp3,2014.0,concert,,
39403,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39403/39403.mp3,2014.0,concert,,
39404,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39404/39404.mp3,2014.0,concert,,
39405,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39405/39405.mp3,2014.0,symphonic,,
39411,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39411/39411.mp3,2014.0,symphonic,,
39433,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39433/39433.mp3,2014.0,symphonic,,
39434,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39434/39434.mp3,2014.0,symphonic,,
39435,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39435/39435.mp3,2014.0,symphonic,,
39436,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39436/39436.mp3,2014.0,concert,,
39437,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39437/39437.mp3,2014.0,symphonic,,
39438,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39438/39438.mp3,2014.0,symphonic,,
39476,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39476/39476.mp3,2014.0,concert,,
39477,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39477/39477.mp3,2014.0,symphonic,,
39481,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39481/39481.mp3,2014.0,concert,,
39484,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39484/39484.mp3,2014.0,symphonic,,
39485,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39485/39485.mp3,2014.0,symphonic,,
39493,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39493/39493.mp3,2014.0,symphonic,,
39494,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39494/39494.mp3,2014.0,concert,,
39497,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39497/39497.mp3,2014.0,symphonic,,
39499,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39499/39499.mp3,2014.0,symphonic,,
39502,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39502/39502.mp3,2014.0,symphonic,,
39506,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39506/39506.mp3,2014.0,symphonic,,
39507,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39507/39507.mp3,2014.0,symphonic,,
39509,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39509/39509.mp3,2014.0,concert,,
39511,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39511/39511.mp3,2014.0,symphonic,,
39512,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39512/39512.mp3,2014.0,concert,,
39517,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39517/39517.mp3,2014.0,concert,,
39535,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39535/39535.mp3,2014.0,symphonic,,
39549,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39549/39549.mp3,2014.0,concert,,
39552,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39552/39552.mp3,2014.0,symphonic,,
39577,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39577/39577.mp3,2014.0,symphonic,,
39578,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39578/39578.mp3,2014.0,symphonic,,
39594,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39594/39594.mp3,2014.0,concert,,
39600,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39600/39600.mp3,2014.0,symphonic,,
39604,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39604/39604.mp3,2014.0,concert,,
39609,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39609/39609.mp3,2014.0,symphonic,,
39618,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39618/39618.mp3,2014.0,symphonic,,
39621,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39621/39621.mp3,2014.0,concert,,
39644,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39644/39644.mp3,2014.0,concert,,
39648,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39648/39648.mp3,2014.0,symphonic,,
39649,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39649/39649.mp3,2014.0,symphonic,,
39650,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39650/39650.mp3,2014.0,symphonic,,
39654,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39654/39654.mp3,2014.0,concert,,
39656,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39656/39656.mp3,2014.0,symphonic,,
39669,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39669/39669.mp3,2014.0,concert,,
39670,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39670/39670.mp3,2014.0,symphonic,,
39672,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39672/39672.mp3,2014.0,concert,,
39675,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39675/39675.mp3,2014.0,concert,,
39678,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39678/39678.mp3,2014.0,concert,,
39679,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39679/39679.mp3,2014.0,symphonic,,
39716,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39716/39716.mp3,2014.0,concert,,
39732,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39732/39732.mp3,2014.0,symphonic,,
39749,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39749/39749.mp3,2014.0,symphonic,,
39753,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39753/39753.mp3,2014.0,symphonic,,
39759,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39759/39759.mp3,2014.0,symphonic,,
39760,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39760/39760.mp3,2014.0,concert,,
39762,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39762/39762.mp3,2014.0,concert,,
39770,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39770/39770.mp3,2014.0,symphonic,,
39816,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39816/39816.mp3,2014.0,concert,,
39818,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39818/39818.mp3,2014.0,concert,,
39820,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39820/39820.mp3,2014.0,concert,,
39829,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39829/39829.mp3,2014.0,concert,,
39844,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39844/39844.mp3,2014.0,concert,,
39847,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39847/39847.mp3,2014.0,concert,,
39850,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39850/39850.mp3,2014.0,symphonic,,
39853,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39853/39853.mp3,2014.0,concert,,
39854,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39854/39854.mp3,2014.0,symphonic,,
39861,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39861/39861.mp3,2014.0,concert,,
39868,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39868/39868.mp3,2014.0,concert,,
39870,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39870/39870.mp3,2014.0,concert,,
39885,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39885/39885.mp3,2014.0,concert,,
39886,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39886/39886.mp3,2014.0,concert,,
39909,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39909/39909.mp3,2014.0,symphonic,,
39919,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39919/39919.mp3,2014.0,symphonic,,
39920,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39920/39920.mp3,2014.0,concert,,
39921,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39921/39921.mp3,2014.0,concert,,
39925,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39925/39925.mp3,2014.0,symphonic,,
39931,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39931/39931.mp3,2014.0,symphonic,,
39935,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39935/39935.mp3,2014.0,symphonic,,
39936,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39936/39936.mp3,2014.0,concert,,
39937,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39937/39937.mp3,2014.0,concert,,
39939,2014.0,symphonic,,,,,
39941,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39941/39941.mp3,2014.0,concert,,
39944,2014.0,concert,/media/fba/./fba-canonical/audio/2014-2015/concertband/39944/39944.mp3,2014.0,concert,,
39945,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39945/39945.mp3,2014.0,symphonic,,
39947,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39947/39947.mp3,2014.0,symphonic,,
39962,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39962/39962.mp3,2014.0,symphonic,,
39963,2014.0,symphonic,/media/fba/./fba-canonical/audio/2014-2015/symphonicband/39963/39963.mp3,2014.0,symphonic,,
