38850,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/audio/bystudent/2014/middle/38850/38850.mp3,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/segmentation/bystudent/2014/middle/38850/38850_seginst.csv
38862,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/audio/bystudent/2014/middle/38862/38862.mp3,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/segmentation/bystudent/2014/middle/38862/38862_seginst.csv
39048,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/audio/bystudent/2014/middle/39048/39048.mp3,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/segmentation/bystudent/2014/middle/39048/39048_seginst.csv
39111,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/audio/bystudent/2014/middle/39111/39111.mp3,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/segmentation/bystudent/2014/middle/39111/39111_seginst.csv
39130,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/audio/bystudent/2014/middle/39130/39130.mp3,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/segmentation/bystudent/2014/middle/39130/39130_seginst.csv
39132,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/audio/bystudent/2014/middle/39132/39132.mp3,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/segmentation/bystudent/2014/middle/39132/39132_seginst.csv
39134,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/audio/bystudent/2014/middle/39134/39134.mp3,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/segmentation/bystudent/2014/middle/39134/39134_seginst.csv
39216,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/audio/bystudent/2014/middle/39216/39216.mp3,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/segmentation/bystudent/2014/middle/39216/39216_seginst.csv
39236,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/audio/bystudent/2014/middle/39236/39236.mp3,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/segmentation/bystudent/2014/middle/39236/39236_seginst.csv
39253,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/audio/bystudent/2014/middle/39253/39253.mp3,/home/yding402/fba-data/MIG-FBA-Data-Cleaning/cleaned/segmentation/bystudent/2014/middle/39253/39253_seginst.csv
